2024-01-22 23:21:04,690: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-22 23:21:05,592: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-01-22 23:21:05,593: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-22 23:21:05,594: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-01-22 23:21:05,594: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-22 23:21:05,595: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:05[0m
2024-01-22 23:21:05,599: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:05,618: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:13,860: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:13[0m
2024-01-22 23:21:13,923: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:13,926: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-01-22 23:21:13,927: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-01-22 23:21:13,933: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:13[0m
2024-01-22 23:21:13,937: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:13,943: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:14,605: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:14[0m
2024-01-22 23:21:14,606: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:14,607: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-01-22 23:21:14,608: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-01-22 23:21:14,608: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-22 23:21:14,610: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-22 23:21:14,611: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-01-22 23:21:14,611: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-22 23:21:14,612: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-01-22 23:21:14,613: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-22 23:21:14,614: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-01-22 23:21:14,614: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-22 23:21:14,615: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:14[0m
2024-01-22 23:21:14,615: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:14,616: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:15,228: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:15[0m
2024-01-22 23:21:15,229: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:15,230: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-01-22 23:21:15,230: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-01-22 23:21:15,231: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:15[0m
2024-01-22 23:21:15,231: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:15,232: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:15,814: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:15[0m
2024-01-22 23:21:15,815: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:15,816: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-01-22 23:21:15,816: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-01-22 23:21:15,816: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:15[0m
2024-01-22 23:21:15,816: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:15,817: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:16,337: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:16[0m
2024-01-22 23:21:16,338: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:16,339: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-01-22 23:21:16,339: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-01-22 23:21:16,340: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:16[0m
2024-01-22 23:21:16,340: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:16,341: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:16,863: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:16[0m
2024-01-22 23:21:16,864: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:16,865: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-01-22 23:21:16,866: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-01-22 23:21:16,866: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:16[0m
2024-01-22 23:21:16,866: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:16,867: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:17,466: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:17[0m
2024-01-22 23:21:17,467: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:17,469: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-01-22 23:21:17,470: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-01-22 23:21:17,470: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-22 23:21:17,471: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-01-22 23:21:17,472: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-01-22 23:21:17,472: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-22 23:21:17,473: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-01-22 23:21:17,474: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-22 23:21:17,474: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-01-22 23:21:17,475: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-22 23:21:17,476: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:17[0m
2024-01-22 23:21:17,476: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:17,476: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:18,077: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:18[0m
2024-01-22 23:21:18,078: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:18,079: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-01-22 23:21:18,079: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-01-22 23:21:18,080: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:18[0m
2024-01-22 23:21:18,080: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:18,081: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:18,590: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:18[0m
2024-01-22 23:21:18,591: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:18,593: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-01-22 23:21:18,593: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-01-22 23:21:18,593: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:18[0m
2024-01-22 23:21:18,593: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:18,594: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:19,187: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:19[0m
2024-01-22 23:21:19,188: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:19,189: root: INFO: Current backtesting datetime 2020-01-15 16:00:00-05:00
2024-01-22 23:21:19,189: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-01-22 23:21:19,190: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:19[0m
2024-01-22 23:21:19,190: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:19,190: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:19,710: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:19[0m
2024-01-22 23:21:19,711: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:19,712: root: INFO: Current backtesting datetime 2020-01-16 16:00:00-05:00
2024-01-22 23:21:19,713: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-01-22 23:21:19,713: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:19[0m
2024-01-22 23:21:19,713: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:19,714: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:20,231: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:20[0m
2024-01-22 23:21:20,232: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:20,233: root: INFO: Current backtesting datetime 2020-01-17 16:00:00-05:00
2024-01-22 23:21:20,234: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-01-22 23:21:20,234: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-22 23:21:20,235: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-01-22 23:21:20,237: root: INFO: Current backtesting datetime 2020-01-18 09:29:00-05:00
2024-01-22 23:21:20,237: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-22 23:21:20,237: root: INFO: Current backtesting datetime 2020-01-21 08:30:00-05:00
2024-01-22 23:21:20,238: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-22 23:21:20,239: root: INFO: Current backtesting datetime 2020-01-21 09:30:00-05:00
2024-01-22 23:21:20,239: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-22 23:21:20,240: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:20[0m
2024-01-22 23:21:20,240: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:20,241: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:20,715: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-22 23:21:20[0m
2024-01-22 23:21:20,716: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-22 23:21:20,718: root: INFO: Current backtesting datetime 2020-01-21 16:00:00-05:00
2024-01-22 23:21:20,718: root: INFO: Current backtesting datetime 2020-01-22 09:30:00-05:00
2024-01-22 23:21:20,718: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-22 23:21:20[0m
2024-01-22 23:21:20,719: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-22 23:21:20,719: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
